Produto,Cod. Produto,Ds. Cor,Ds. Tam,226 - UK - RECIFE - 226,238 - UK - RECIFE 2 - 238,240 - UK - RECIFE 3 - 240,242 - UK - RECIFE 4 - 242
BOLSA NY BNT 61038 V26,53932,CAQUI,U,1.0,0.0,1.0,0.0
BOLSA NY BNT 61038 V26,53933,VERMELHO,U,1.0,0.0,1.0,1.0
BOLSA NY BNT 61040 V26,53938,PRETO,U,0.0,3.0,0.0,1.0
BOLSA NY BNT 61040 V26,53939,MARINHO,U,1.0,0.0,0.0,1.0
BOLSA NY BNT 61040 V26,53940,CAQUI,U,0.0,2.0,0.0,1.0
BOLSA NY BNT 61040 V26,53941,VERMELHO,U,1.0,1.0,1.0,1.0
BOLSA NY BNT 61042 V26,53942,PRETO,U,1.0,1.0,1.0,1.0
BOLSA NY BNT 61042 V26,53943,MARINHO,U,0.0,1.0,1.0,1.0
BOLSA NY BNT 61042 V26,53944,CAQUI,U,1.0,0.0,1.0,0.0
BOLSA NY BNT 61042 V26,53945,VERMELHO,U,1.0,1.0,1.0,0.0
BOLSA NY BNT 61144 I25,51885,PRETO,U,0.0,2.0,1.0,2.0
BOLSA NY BNT 61144 I25,51886,CARAMELO,U,1.0,0.0,0.0,0.0
BOLSA NY BNT 61144 I25,51887,MARINHO,U,0.0,0.0,0.0,0.0
BOLSA NY BNT 61144 I25,51888,MARROM,U,0.0,1.0,0.0,0.0
BOLSA NY BNT 61144 I25,51889,VINHO,U,1.0,0.0,0.0,1.0
BOLSA NY BNT 61316 I25,51870,PRETO,U,0.0,0.0,1.0,0.0
BOLSA NY BNT 61316 I25,51871,CARAMELO,U,0.0,0.0,0.0,0.0
BOLSA NY BNT 61316 I25,51872,MARINHO,U,0.0,0.0,0.0,0.0
BOLSA NY BNT 61316 I25,51873,MARROM,U,0.0,1.0,1.0,0.0
BOLSA NY BNT 61316 I25,51874,VINHO,U,0.0,0.0,0.0,0.0
BOLSA NY BNT 61317 I25,51880,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY BNT 61317 I25,51881,CARAMELO,U,0.0,0.0,0.0,0.0
BOLSA NY BNT 61317 I25,51882,MARINHO,U,0.0,0.0,0.0,0.0
BOLSA NY BNT 61317 I25,51883,MARROM,U,0.0,0.0,0.0,0.0
BOLSA NY BNT 61317 I25,51884,VINHO,U,1.0,0.0,0.0,0.0
BOLSA NY BNT 61340 I25,51875,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY BNT 61340 I25,51876,CARAMELO,U,0.0,0.0,0.0,0.0
BOLSA NY BNT 61340 I25,51877,MARINHO,U,0.0,0.0,0.0,0.0
BOLSA NY BNT 61340 I25,51878,MARROM,U,0.0,0.0,0.0,0.0
BOLSA NY BNT 61340 I25,51879,VINHO,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61411 I26,54122,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61411 I26,54123,BEGE,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61411 I26,54124,LARANJA,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61411 I26,54125,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61412 I26,54126,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61412 I26,54127,BEGE,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61412 I26,54128,LARANJA,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61412 I26,54129,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61413 I26,54134,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61413 I26,54135,BEGE,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61413 I26,54136,LARANJA,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61413 I26,54137,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61414 I26,54130,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61414 I26,54131,BEGE,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61414 I26,54132,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY CHESS 61414 I26,54133,LARANJA,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61216 I25,52693,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61216 I25,52694,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61216 I25,52695,PRETO,U,0.0,1.0,0.0,0.0
BOLSA NY SATIN 61216 V25,50178,AZUL CLARO,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61216 V25,50179,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61216 V25,50180,OFF WHITE,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61217 V26,53046,PRETO,U,2.0,0.0,1.0,0.0
BOLSA NY SATIN 61217 V26,53047,OFF WHITE,U,2.0,2.0,1.0,0.0
BOLSA NY SATIN 61217 V26,53048,AZUL,U,1.0,0.0,0.0,1.0
BOLSA NY SATIN 61218 V25,50172,AZUL CLARO,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61218 V25,50173,OFF WHITE,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61284 I25,51852,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61284 I25,51853,CAQUI,U,1.0,1.0,0.0,0.0
BOLSA NY SATIN 61284 I25,51854,PRETO,U,3.0,3.0,1.0,3.0
BOLSA NY SATIN 61285 I25,51855,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61285 I25,51856,CAQUI,U,0.0,0.0,1.0,0.0
BOLSA NY SATIN 61285 I25,51857,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61286 I25,51849,AZUL,U,0.0,0.0,1.0,0.0
BOLSA NY SATIN 61286 I25,51850,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61286 I25,51851,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61286 I26,54973,VINHO,U,3.0,1.0,1.0,2.0
BOLSA NY SATIN 61286 I26,54974,VERDE,U,1.0,1.0,1.0,1.0
BOLSA NY SATIN 61286 I26,54975,AREIA,U,3.0,1.0,2.0,0.0
BOLSA NY SATIN 61286 I26,54976,PRETO,U,3.0,1.0,1.0,1.0
BOLSA NY SATIN 61326 I25,52696,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61326 I25,52697,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61326 I25,52698,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61327 I25,52702,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61327 I25,52703,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61328 I25,52699,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61328 I25,52700,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61328 I25,52701,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61370 V26,53037,PRETO,U,0.0,3.0,3.0,2.0
BOLSA NY SATIN 61370 V26,53038,OFF WHITE,U,0.0,1.0,0.0,1.0
BOLSA NY SATIN 61370 V26,53039,AZUL,U,0.0,2.0,0.0,1.0
BOLSA NY SATIN 61371 V26,53040,PRETO,U,0.0,1.0,2.0,1.0
BOLSA NY SATIN 61371 V26,53041,OFF WHITE,U,1.0,0.0,0.0,3.0
BOLSA NY SATIN 61371 V26,53042,AZUL,U,2.0,0.0,0.0,0.0
BOLSA NY SATIN 61372 V26,53043,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61372 V26,53044,OFF WHITE,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61372 V26,53045,AZUL,U,0.0,0.0,0.0,1.0
BOLSA NY SATIN 61392 V26,53058,PRETO,U,0.0,1.0,0.0,0.0
BOLSA NY SATIN 61392 V26,53059,OFF WHITE,U,0.0,0.0,1.0,0.0
BOLSA NY SATIN 61392 V26,53060,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61393 V26,53061,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61393 V26,53062,OFF WHITE,U,0.0,1.0,0.0,0.0
BOLSA NY SATIN 61393 V26,53063,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY SATIN 61426 I26,54977,VINHO,U,2.0,2.0,1.0,1.0
BOLSA NY SATIN 61426 I26,54978,VERDE,U,1.0,1.0,1.0,1.0
BOLSA NY SATIN 61426 I26,54979,AREIA,U,2.0,1.0,1.0,2.0
BOLSA NY SATIN 61426 I26,54980,PRETO,U,2.0,1.0,2.0,1.0
BOLSA NY SATIN 61441 I26,54981,VINHO,U,2.0,1.0,2.0,1.0
BOLSA NY SATIN 61441 I26,54982,VERDE,U,1.0,1.0,1.0,1.0
BOLSA NY SATIN 61441 I26,54983,AREIA,U,2.0,2.0,1.0,1.0
BOLSA NY SATIN 61441 I26,54984,PRETO,U,2.0,1.0,1.0,2.0
BOLSA NY SOFT 61040 V25,51310,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61040 V25,51311,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61040 V25,51312,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61040 V25,51313,AMARELO,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61232 V25,51314,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61232 V25,51315,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61232 V25,51316,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61232 V25,51317,AMARELO,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61233 V25,51225,PRETO,U,2.0,0.0,0.0,0.0
BOLSA NY SOFT 61233 V25,51226,AZUL,U,0.0,0.0,1.0,1.0
BOLSA NY SOFT 61233 V25,51227,CAQUI,U,0.0,0.0,0.0,2.0
BOLSA NY SOFT 61238 V25,51219,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61238 V25,51220,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61238 V25,51221,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61239 V25,51222,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61239 V25,51223,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61239 V25,51224,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61240 V26,53964,PRETO,U,1.0,2.0,1.0,0.0
BOLSA NY SOFT 61240 V26,53965,MARROM,U,1.0,0.0,0.0,1.0
BOLSA NY SOFT 61240 V26,53966,VERDE,U,1.0,1.0,1.0,1.0
BOLSA NY SOFT 61351 V26,53994,PRETO,U,1.0,1.0,1.0,0.0
BOLSA NY SOFT 61351 V26,53995,MARROM,U,0.0,1.0,1.0,0.0
BOLSA NY SOFT 61351 V26,54329,VERDE,U,1.0,0.0,0.0,1.0
BOLSA NY SOFT 61352 V26,53997,PRETO,U,4.0,0.0,0.0,1.0
BOLSA NY SOFT 61352 V26,53998,MARROM,U,2.0,0.0,0.0,0.0
BOLSA NY SOFT 61352 V26,54330,VERDE,U,2.0,0.0,1.0,1.0
BOLSA NY SOFT 61354 V26,53979,PRETO,U,1.0,2.0,0.0,1.0
BOLSA NY SOFT 61354 V26,53980,MARROM,U,1.0,1.0,0.0,0.0
BOLSA NY SOFT 61354 V26,53981,VERDE,U,0.0,1.0,0.0,0.0
BOLSA NY SOFT 61355 V26,53982,PRETO,U,1.0,1.0,0.0,0.0
BOLSA NY SOFT 61355 V26,53983,MARROM,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61355 V26,53984,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61402 V26,54138,PRETO,U,0.0,1.0,2.0,0.0
BOLSA NY SOFT 61402 V26,54139,CAQUI,U,1.0,0.0,0.0,0.0
BOLSA NY SOFT 61403 V26,54140,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61403 V26,54141,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT 61404 V26,54142,PRETO,U,1.0,2.0,1.0,1.0
BOLSA NY SOFT 61404 V26,54143,CAQUI,U,2.0,1.0,1.0,1.0
BOLSA NY SOFT 61407 V26,54144,PRETO,U,4.0,1.0,0.0,2.0
BOLSA NY SOFT 61407 V26,54145,CAQUI,U,3.0,1.0,0.0,0.0
BOLSA NY SOFT FLUFFY 61223 V25,51392,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT FLUFFY 61223 V25,51393,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT FLUFFY 61223 V25,51394,AZUL ROYAL,U,1.0,0.0,0.0,0.0
BOLSA NY SOFT FLUFFY 61223 V25,51395,LARANJA,U,1.0,1.0,0.0,0.0
BOLSA NY SOFT FLUFFY 61223 V25,51396,MOSTARDA,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT FLUFFY 61224 V25,51397,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT FLUFFY 61224 V25,51398,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT FLUFFY 61224 V25,51399,AZUL ROYAL,U,1.0,1.0,0.0,1.0
BOLSA NY SOFT FLUFFY 61224 V25,51400,LARANJA,U,1.0,1.0,0.0,1.0
BOLSA NY SOFT FLUFFY 61224 V25,51401,MOSTARDA,U,0.0,1.0,0.0,1.0
BOLSA NY SOFT FLUFFY 61225 V25,51402,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT FLUFFY 61225 V25,51403,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT FLUFFY 61225 V25,51404,LARANJA,U,0.0,0.0,0.0,0.0
BOLSA NY SOFT FLUFFY 61225 V25,51405,AZUL ROYAL,U,0.0,0.0,1.0,0.0
BOLSA NY SOFT FLUFFY 61225 V25,51406,MOSTARDA,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61042 I25,52754,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61042 I25,52755,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61042 I25,52756,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61042 I25,52757,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61144 I26,54000,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61144 I26,54001,MARROM,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61144 I26,54002,OFF WHITE,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61144 I26,54003,AZUL CLARO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61308 I25,52758,PRETO,U,1.0,0.0,1.0,0.0
BOLSA NY TWILL 61308 I25,52759,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61308 I25,52760,VERDE,U,0.0,1.0,0.0,0.0
BOLSA NY TWILL 61308 I25,52761,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61309 I25,52762,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61309 I25,52763,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61309 I25,52764,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61309 I25,52765,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61310 I25,51896,PTO/CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61310 I25,51897,AZUL/VERMELHO,U,0.0,1.0,0.0,0.0
BOLSA NY TWILL 61310 I25,51898,CARAM/VERDE,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61311 I25,52308,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61311 I25,52309,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61311 I25,52310,CARAMELO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61311 I25,52311,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61311 I25,52312,VERMELHO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61312 I25,52303,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61312 I25,52304,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61312 I25,52305,CARAMELO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61312 I25,52306,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61312 I25,52307,VERMELHO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61313 I25,51890,PRETO,U,0.0,1.0,1.0,0.0
BOLSA NY TWILL 61313 I25,51891,CARAMELO,U,2.0,0.0,1.0,0.0
BOLSA NY TWILL 61313 I25,51892,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61316 I26,54008,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61316 I26,54009,MARROM,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61316 I26,54010,OFF WHITE,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61316 I26,54011,AZUL CLARO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61318 I25,51893,PRETO,U,1.0,0.0,0.0,0.0
BOLSA NY TWILL 61318 I25,51894,CARAMELO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61318 I25,51895,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61320 I25,52298,PRETO,U,0.0,1.0,0.0,0.0
BOLSA NY TWILL 61320 I25,52299,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61320 I25,52300,CARAMELO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61320 I25,52301,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61320 I25,52302,VERMELHO,U,1.0,0.0,0.0,1.0
BOLSA NY TWILL 61320 I26,54012,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61320 I26,54013,MARROM,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61320 I26,54014,OFF WHITE,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61320 I26,54015,AZUL CLARO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61340 I26,54004,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61340 I26,54005,MARROM,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61340 I26,54006,OFF WHITE,U,0.0,0.0,0.0,0.0
BOLSA NY TWILL 61340 I26,54007,AZUL CLARO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61120 V25,51372,CARAMELO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61120 V25,51375,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61121 V25,51366,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61121 V25,51367,CARAMELO,U,1.0,0.0,0.0,0.0
BOLSA NYLON 61121 V25,51370,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61122 V25,50291,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61122 V25,50292,CARAMELO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61122 V25,50295,VERMELHO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61244 B25,54102,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61244 B25,54103,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61244 B25,54104,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61244 B25,54105,VERMELHO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61244 V25,50154,AREIA/WHISKY,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61244 V25,50155,AZUL/WHISKY,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61244 V25,50156,PRETO/WHISKY,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61244 V25,50157,VERDE/WHISKY,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61244 V25,50158,CARAM/WHISKY,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61245 V25,50159,AREIA/WHISKY,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61245 V25,50161,PRETO/WHISKY,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61245 V25,50162,VERDE/WHISKY,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61245 V25,50163,CARAM/WHISKY,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61246 V25,50164,AREIA/WHISKY,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61246 V25,50166,PRETO/WHISKY,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61246 V25,50167,VERDE/WHISKY,U,1.0,0.0,0.0,0.0
BOLSA NYLON 61246 V25,50168,CARAM/WHISKY,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61251 V25,50296,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61251 V25,50297,CARAMELO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61251 V25,50298,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61251 V25,50299,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61251 V25,50300,VERMELHO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61255 V25,51362,CARAMELO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61255 V25,51365,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61268 V25,51249,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61268 V25,51250,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61269 V25,51251,CARAMELO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61269 V25,51252,CAQUI,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61269 V25,51253,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61281 I25,51810,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61281 I25,51811,MARROM,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61281 I25,51812,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61281 I25,51813,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61281 I25,51814,VERMELHO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61281 V26,52911,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61281 V26,52912,VERMELHO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61281 V26,52913,CHARUTO,U,0.0,1.0,0.0,0.0
BOLSA NYLON 61282 I25,51815,AZUL,U,1.0,0.0,0.0,0.0
BOLSA NYLON 61282 I25,51816,MARROM,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61282 I25,51817,PRETO,U,0.0,0.0,1.0,0.0
BOLSA NYLON 61282 I25,51818,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61282 I25,51819,VERMELHO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61282 I26,55042,PRETO,U,0.0,1.0,2.0,1.0
BOLSA NYLON 61282 I26,55043,VINHO,U,0.0,1.0,1.0,2.0
BOLSA NYLON 61282 I26,55044,CHARUTO,U,0.0,2.0,1.0,1.0
BOLSA NYLON 61282 V26,53007,PRETO,U,2.0,3.0,0.0,1.0
BOLSA NYLON 61282 V26,53008,CHARUTO,U,0.0,0.0,2.0,2.0
BOLSA NYLON 61282 V26,53009,VERMELHO,U,0.0,0.0,0.0,1.0
BOLSA NYLON 61283 I25,51820,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61283 I25,51821,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61283 I25,51822,MARROM,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61283 I25,51823,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61283 I25,51824,VERMELHO,U,0.0,1.0,0.0,0.0
BOLSA NYLON 61283 I26,55045,PRETO,U,0.0,2.0,1.0,1.0
BOLSA NYLON 61283 I26,55046,VINHO,U,0.0,1.0,2.0,1.0
BOLSA NYLON 61283 I26,55047,CHARUTO,U,0.0,1.0,1.0,2.0
BOLSA NYLON 61283 V26,52917,PRETO,U,1.0,0.0,0.0,0.0
BOLSA NYLON 61283 V26,52918,CHARUTO,U,1.0,0.0,0.0,1.0
BOLSA NYLON 61283 V26,52919,VERMELHO,U,1.0,0.0,2.0,2.0
BOLSA NYLON 61335 I25,51825,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61335 I25,51826,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61335 I25,51827,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61335 I25,51828,VERMELHO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61335 I25,51829,MARROM,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61335 I26,55048,PRETO,U,0.0,1.0,1.0,2.0
BOLSA NYLON 61335 I26,55049,VINHO,U,0.0,2.0,1.0,1.0
BOLSA NYLON 61335 I26,55050,CHARUTO,U,0.0,1.0,2.0,1.0
BOLSA NYLON 61335 V26,52914,PRETO,U,0.0,1.0,2.0,1.0
BOLSA NYLON 61335 V26,52915,VERMELHO,U,0.0,1.0,2.0,2.0
BOLSA NYLON 61335 V26,52916,CHARUTO,U,0.0,1.0,1.0,2.0
BOLSA NYLON 61344 B24,51695,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61344 B24,51696,LARANJA,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61344 B24,51697,VINHO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61344 B24,51720,AREIA,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61345 B24,51701,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61345 B24,51703,VINHO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61345 B24,51722,AREIA,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61346 B24,51707,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61346 B24,51708,LARANJA,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61346 B24,51709,VINHO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61346 B24,51711,CARAMELO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61346 B24,51724,AREIA,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61347 B24,51713,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61347 B24,51714,LARANJA,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61347 B24,51715,VINHO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61347 B24,51726,AREIA,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61417 B25,54075,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61417 B25,54076,VERMELHO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61417 B25,54077,VERDE,U,1.0,0.0,0.0,0.0
BOLSA NYLON 61417 B25,54116,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61418 B25,54078,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61418 B25,54079,VERDE,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61418 B25,54080,VERMELHO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61418 B25,54117,AZUL,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61419 B25,54081,PRETO,U,0.0,0.0,0.0,0.0
BOLSA NYLON 61419 B25,54082,VERDE,U,0.0,0.0,0.0,0.0
