Cod. Empresa,Empresa,Referencia Basica,Produto,Cod. Produto,Ds. Cor,Ds. Tam,Nome Fornecedor,Nome Fantasia Fornecedor,Marca,Coleção,Categoria,Subcategoria,Grupo,Pecas Venda Liq,Valor Venda Liq,Saldo Físico Loja,Saldo Deposito Fechado,Compra Pendente
238,238 - UK - RECIFE 2 - 238,2 02 15 008415,PAPETE NAPA VEG REMY V25,51459,OFF WHITE,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"2,09",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008415,PAPETE NAPA VEG REMY V25,51446,CARAMELO,36,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,209,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008415,PAPETE NAPA VEG REMY V25,51452,LIMAO,36,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,"313,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008415,PAPETE NAPA VEG REMY V25,51460,OFF WHITE,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,288,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008415,PAPETE NAPA VEG REMY V25,51454,LIMAO,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,209,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008415,PAPETE NAPA VEG REMY V25,51458,OFF WHITE,36,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"168,9",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008415,PAPETE NAPA VEG REMY V25,51452,LIMAO,36,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"104,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008415,PAPETE NAPA VEG REMY V25,51454,LIMAO,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,158,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008415,PAPETE NAPA VEG REMY V25,51462,OFF WHITE,40,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,0,0,1,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008415,PAPETE NAPA VEG REMY V25,51447,CARAMELO,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,"313,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008415,PAPETE NAPA VEG REMY V25,51460,OFF WHITE,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,79,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008415,PAPETE NAPA VEG REMY V25,51445,CARAMELO,35,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"143,65",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008415,PAPETE NAPA VEG REMY V25,51448,CARAMELO,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"276,15",1,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008415,PAPETE NAPA VEG REMY V25,51457,OFF WHITE,35,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"248,15",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008415,PAPETE NAPA VEG REMY V25,51459,OFF WHITE,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,0,"-104,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008415,PAPETE NAPA VEG REMY V25,51449,CARAMELO,39,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,79,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008415,PAPETE NAPA VEG REMY V25,51455,LIMAO,39,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"104,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008415,PAPETE NAPA VEG REMY V25,51447,CARAMELO,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,4,"431,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008415,PAPETE NAPA VEG REMY V25,51453,LIMAO,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,169,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008415,PAPETE NAPA VEG REMY V25,51455,LIMAO,39,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"104,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008415,PAPETE NAPA VEG REMY V25,51446,CARAMELO,36,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"143,65",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008415,PAPETE NAPA VEG REMY V25,51454,LIMAO,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"53,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008415,PAPETE NAPA VEG REMY V25,51448,CARAMELO,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"143,65",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008415,PAPETE NAPA VEG REMY V25,51445,CARAMELO,35,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"143,65",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008415,PAPETE NAPA VEG REMY V25,51445,CARAMELO,35,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,209,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008415,PAPETE NAPA VEG REMY V25,51448,CARAMELO,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,209,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008415,PAPETE NAPA VEG REMY V25,51453,LIMAO,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"88,83",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008415,PAPETE NAPA VEG REMY V25,51458,OFF WHITE,36,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,209,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008415,PAPETE NAPA VEG REMY V25,51459,OFF WHITE,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,209,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008415,PAPETE NAPA VEG REMY V25,51455,LIMAO,39,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"0,1",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008415,PAPETE NAPA VEG REMY V25,51448,CARAMELO,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"104,5",1,0,0
226,226 - UK - RECIFE - 226,2 02 15 008415,PAPETE NAPA VEG REMY V25,51453,LIMAO,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"183,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008415,PAPETE NAPA VEG REMY V25,51456,LIMAO,40,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,0,0,1,0,0
226,226 - UK - RECIFE - 226,2 02 15 008415,PAPETE NAPA VEG REMY V25,51461,OFF WHITE,39,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,194,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008415,PAPETE NAPA VEG REMY V25,51454,LIMAO,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,169,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008415,PAPETE NAPA VEG REMY V25,51458,OFF WHITE,36,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"0,1",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008415,PAPETE NAPA VEG REMY V25,51460,OFF WHITE,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"104,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008415,PAPETE NAPA VEG REMY V25,51460,OFF WHITE,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,"352,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008415,PAPETE NAPA VEG REMY V25,51449,CARAMELO,39,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"313,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008415,PAPETE NAPA VEG REMY V25,51447,CARAMELO,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,169,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008415,PAPETE NAPA VEG REMY V25,51457,OFF WHITE,35,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,169,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008415,PAPETE NAPA VEG REMY V25,51451,LIMAO,35,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,169,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008415,PAPETE NAPA VEG REMY V25,51459,OFF WHITE,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"183,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008415,PAPETE NAPA VEG REMY V25,51446,CARAMELO,36,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"104,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008415,PAPETE NAPA VEG REMY V25,51450,CARAMELO,40,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"104,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008415,PAPETE NAPA VEG REMY V25,51453,LIMAO,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,"297,82",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008415,PAPETE NAPA VEG REMY V25,51449,CARAMELO,39,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"104,5",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008416,PAPETE CADARCO MALIBU V25,51466,MARINHO/VERDE,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,"358,6",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008416,PAPETE CADARCO MALIBU V25,51472,OFF/PTO,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"121,89",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008416,PAPETE CADARCO MALIBU V25,51463,MARINHO/VERDE,35,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"119,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008416,PAPETE CADARCO MALIBU V25,51470,OFF/PTO,36,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,199,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008416,PAPETE CADARCO MALIBU V25,51465,MARINHO/VERDE,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"119,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008416,PAPETE CADARCO MALIBU V25,51472,OFF/PTO,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,239,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008416,PAPETE CADARCO MALIBU V25,51471,OFF/PTO,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,239,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008416,PAPETE CADARCO MALIBU V25,51471,OFF/PTO,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"119,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008416,PAPETE CADARCO MALIBU V25,51466,MARINHO/VERDE,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,0,0,1,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008416,PAPETE CADARCO MALIBU V25,51471,OFF/PTO,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,4,637,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008416,PAPETE CADARCO MALIBU V25,51466,MARINHO/VERDE,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"119,5",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008416,PAPETE CADARCO MALIBU V25,51464,MARINHO/VERDE,36,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"119,5",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008416,PAPETE CADARCO MALIBU V25,51464,MARINHO/VERDE,36,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,478,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008416,PAPETE CADARCO MALIBU V25,51472,OFF/PTO,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,239,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008416,PAPETE CADARCO MALIBU V25,51473,OFF/PTO,39,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"119,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008416,PAPETE CADARCO MALIBU V25,51467,MARINHO/VERDE,39,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,199,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008416,PAPETE CADARCO MALIBU V25,51472,OFF/PTO,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"119,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008416,PAPETE CADARCO MALIBU V25,51471,OFF/PTO,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"358,5",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008416,PAPETE CADARCO MALIBU V25,51465,MARINHO/VERDE,37,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"11,95",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008416,PAPETE CADARCO MALIBU V25,51466,MARINHO/VERDE,38,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,199,0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008416,PAPETE CADARCO MALIBU V25,51470,OFF/PTO,36,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"198,9",0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008416,PAPETE CADARCO MALIBU V25,51463,MARINHO/VERDE,35,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,239,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008416,PAPETE CADARCO MALIBU V25,51470,OFF/PTO,36,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,239,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008416,PAPETE CADARCO MALIBU V25,51467,MARINHO/VERDE,39,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,438,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008416,PAPETE CADARCO MALIBU V25,51468,MARINHO/VERDE,40,TERMOLINE INDUSTRIA E COMERCIO LTDA,AZLA,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"215,1",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51497,NATURAL/CARAM,38,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,179,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51504,PRETO/AZUL,39,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,369,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51499,PRETO/AZUL,34,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"332,1",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51497,NATURAL/CARAM,38,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,179,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51493,NATURAL/CARAM,34,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,369,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51503,PRETO/AZUL,38,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,369,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51494,NATURAL/CARAM,35,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,369,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51501,PRETO/AZUL,36,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,"701,1",0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51496,NATURAL/CARAM,37,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,738,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51495,NATURAL/CARAM,36,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,369,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51496,NATURAL/CARAM,37,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,369,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51495,NATURAL/CARAM,36,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,3,917,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51503,PRETO/AZUL,38,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,719,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51502,PRETO/AZUL,37,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,4,"1043,13",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51504,PRETO/AZUL,39,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"368,9",0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51501,PRETO/AZUL,36,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,738,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51501,PRETO/AZUL,36,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,2,738,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51494,NATURAL/CARAM,35,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,369,0,0,0
226,226 - UK - RECIFE - 226,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51500,PRETO/AZUL,35,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"332,1",0,0,0
240,240 - UK - RECIFE 3 - 240,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51503,PRETO/AZUL,38,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,369,0,0,0
238,238 - UK - RECIFE 2 - 238,2 02 15 008418,PLAT. NAPA VEG HARMONIA V25,51502,PRETO/AZUL,37,CAMILA FERRAZ IND. E COM. DE CALCADOS LTDA - EPP,CAMILA FERRAZ - CALCADOS BERVAL,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,369,0,0,0
242,242 - UK - RECIFE 4 - 242,2 02 15 008420,FLAT CADARCO POSADA V25,51518,AZUL/OFF,35,CALCADOS PERTHO LTDA-ME,NICOLLI ROSSETTI,UNCLE K,VERAO 2025,CALCADOS,SANDALIA,CALCADOS,1,"74,5",0,0,0
